Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_to_Balance_Ratio,High_Amount_Flag,High_Transaction_Frequency,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Fraud_Label
23.66,70971.35,1,8,19,2023,5,28,6,0.0003333692628185483,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.23,26439.74,0,13,158,2023,4,4,1,0.000878568451563761,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
147.02,99025.72,0,2,111,2023,11,24,4,0.0014846497995692476,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
71.33,59164.56,0,9,59,2023,9,14,3,0.00120560001460309,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32.59,37283.4,1,11,75,2023,6,8,3,0.0008740921135917436,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
94.39,9061.1,0,10,225,2023,8,20,6,0.010415908012491586,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15.49,69574.34,0,14,3,2023,1,16,0,0.00022263635362759277,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
290.22,4899.65,0,6,143,2023,7,11,1,0.05922071561935663,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
77.41,60713.31,0,8,219,2023,8,2,2,0.0012749877252990274,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
50.9,55483.68,0,8,238,2023,4,20,3,0.0009173703443905597,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
69.88,76630.81,0,11,73,2023,10,22,6,0.0009118928549384387,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
127.48,50382.23,0,4,154,2023,10,15,6,0.0025302069756147033,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
56.31,28520.3,0,5,42,2023,7,3,0,0.001974313933796847,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
295.58,58302.81,1,4,202,2023,3,16,3,0.005069651537352362,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
127.56,86946.85,0,12,171,2023,6,5,0,0.0014670863051817842,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
215.66,61212.91,0,8,86,2023,12,29,4,0.0035230554623940863,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
422.78,72824.19,0,9,222,2023,5,17,2,0.005805408815273945,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
33.82,72621.97,0,11,153,2023,9,12,1,0.0004656928792639574,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
79.61,66943.03,0,3,70,2023,10,19,3,0.0011892023829458728,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
96.47,26937.12,0,1,145,2023,6,18,6,0.0035811704751482288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
139.53,7823.28,0,6,212,2023,10,10,1,0.017832950763520733,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.92,31347.01,0,9,8,2023,4,10,0,0.00022074766468429735,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5.81,5426.21,0,14,136,2023,8,28,0,0.0010705316359602816,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
99.04,89857.29,1,10,188,2023,8,1,1,0.001102179887910175,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
193.91,45015.24,0,5,123,2023,10,28,5,0.004307556561809694,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
105.03,94920.06,0,3,71,2023,5,25,3,0.0011064983892931663,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12.62,689.73,0,10,136,2023,11,30,3,0.018270525386185628,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
71.45,43926.25,0,10,196,2023,10,5,3,0.0016265529938705474,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
261.06,43187.76,0,6,216,2023,4,25,1,0.006044628278283516,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
33.79,90266.05,0,10,189,2023,7,5,2,0.00037433371313231126,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
205.43,62053.91,0,1,203,2023,2,23,3,0.003310455208137438,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40.53,99892.48,1,12,206,2023,11,13,0,0.00040573218592444675,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
141.66,54430.41,0,6,93,2023,1,20,4,0.0026025414370121954,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
56.54,82388.46,0,9,169,2023,8,3,3,0.0006862528289419544,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
649.89,45022.58,0,14,106,2023,1,14,5,0.014434436355349797,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
102.06,35970.83,0,11,3,2023,5,6,5,0.002837220124747615,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
178.35,60778.3,0,3,47,2023,2,25,5,0.0029343872009055714,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
125.28,17219.79,0,8,148,2023,2,22,2,0.007274927573009135,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
55.85,92230.46,0,6,212,2023,1,22,6,0.0006055417533236489,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
246.36,86306.93,0,2,98,2023,8,12,5,0.0028544306415412817,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
43.56,43860.76,0,9,149,2023,11,4,5,0.0009931202031108646,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
49.42,81418.01,0,11,24,2023,7,22,5,0.0006069835533495188,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8.4,4879.57,0,10,102,2023,11,26,6,0.0017211104440669842,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
19.22,96683.12,0,13,182,2023,5,14,6,0.00019879169402379625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.81,87734.71,0,4,145,2023,7,9,6,8.901734538878182e-05,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4.89,76575.64,0,14,175,2023,1,1,6,6.385759416971024e-05,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
158.42,74757.51,0,4,213,2023,1,21,5,0.00211908985344946,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
86.63,58479.01,0,14,34,2023,11,3,4,0.0014813608958001202,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
102.6,62454.51,0,12,216,2023,9,5,1,0.0016427693889618385,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
40.02,58076.35,0,11,227,2023,11,19,6,0.0006890810272851637,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
149.17,77394.88,0,6,153,2023,4,27,3,0.0019273635754254617,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
35.9,43623.59,1,9,195,2023,4,16,6,0.0008229303702338521,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
227.89,38857.68,0,11,154,2023,11,13,0,0.005864584180419921,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
212.11,99108.21,0,10,16,2023,7,13,3,0.0021401643701932445,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
62.86,39192.62,0,12,205,2023,10,27,4,0.0016038324604871915,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41.63,96958.69,0,13,101,2023,3,5,6,0.00042935368295835105,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
112.64,21496.61,0,7,118,2023,4,2,6,0.005239652221805121,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
64.93,6989.61,0,10,239,2023,2,16,3,0.009288173707301653,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
27.78,35089.5,0,11,201,2023,7,10,0,0.0007916672603696158,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29.89,9308.06,0,12,235,2023,11,3,4,0.003210850504777067,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
315.92,41662.16,0,1,41,2023,1,24,1,0.007582718161560476,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
49.02,91648.78,0,8,38,2023,4,18,1,0.0005348621676996934,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
31.45,31601.52,0,3,49,2023,6,16,4,0.0009951738025954892,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
11.73,3912.36,0,11,194,2023,5,20,5,0.002997424208352924,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
143.27,92069.64,0,1,58,2023,7,15,5,0.0015560878038862335,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10.48,1912.51,0,10,25,2023,11,26,6,0.005476846214548134,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15.67,49679.32,0,5,65,2023,6,2,4,0.00031541664787988484,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
313.5,87195.6,0,12,83,2023,7,10,0,0.0035953236708770753,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
51.22,90537.12,0,12,70,2023,7,2,6,0.000565728557208831,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
20.13,39614.61,1,2,4,2023,12,12,1,0.0005081330313984815,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.56,56880.81,0,5,132,2023,2,19,6,0.0004141921644195218,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
89.92,7555.83,0,5,83,2023,1,27,4,0.01189916936069754,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0.84,76519.5,0,8,207,2023,2,1,2,1.0977450487124365e-05,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
39.48,71080.42,0,7,157,2023,11,9,3,0.0005554194049584265,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30.02,90591.62,0,5,173,2023,10,29,6,0.0003313735710480611,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
72.04,60021.49,0,11,18,2023,5,28,6,0.0012002167854082697,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
162.87,96123.3,0,10,190,2023,10,24,1,0.0016943686455974192,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
32.94,25790.15,0,2,222,2023,7,15,5,0.001277182289273646,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
31.65,21116.9,0,8,18,2023,2,13,0,0.0014987285667608994,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10.83,37014.31,0,2,109,2023,3,10,4,0.0002925816371658106,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
46.09,42236.72,0,12,228,2023,3,21,1,0.0010912047335888395,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
114.86,24421.09,0,9,74,2023,5,12,4,0.004703119184312235,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
311.99,83311.72,0,12,30,2023,3,4,5,0.00374480631529015,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.01,64305.04,0,7,89,2023,8,11,4,1.555063878914018e-07,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80.49,87979.98,0,1,217,2023,4,22,5,0.0009148568247364374,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
144.19,5917.34,1,4,6,2023,1,17,1,0.024363250506054063,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27.74,48385.65,0,14,199,2023,11,10,4,0.000573298626790654,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
79.69,37343.49,0,3,72,2023,3,28,1,0.0021339158735331504,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
407.24,9217.64,0,5,238,2023,2,17,4,0.04417571355427699,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
65.26,25651.47,1,5,32,2023,8,3,3,0.0025440045344561363,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
74.91,24925.44,0,14,20,2023,1,8,6,0.0030052426259024553,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39.85,33069.86,0,2,223,2023,1,22,6,0.0012049883190216402,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
109.42,81902.81,0,11,164,2023,8,2,2,0.0013359573870861442,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
7.89,18822.49,0,10,162,2023,3,29,2,0.0004191571276102359,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
294.12,85981.35,0,5,93,2023,10,16,0,0.003420702039430185,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
29.51,89572.56,0,14,10,2023,5,16,1,0.00032944989570583106,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
84.56,37880.45,0,3,151,2023,10,25,2,0.0022322271190780714,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
145.99,2267.77,0,2,92,2023,3,14,1,0.06434764211444968,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
7.65,34915.27,0,10,110,2023,3,5,6,0.00021909556776826392,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136.13,87653.23,1,3,191,2023,8,9,2,0.0015530340064592433,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20.05,44291.43,1,5,122,2023,7,17,0,0.000452673289769832,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
30.8,18048.37,0,3,15,2023,8,13,6,0.0017064307507685865,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7.74,11649.52,0,14,69,2023,12,29,4,0.000664348029100847,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
129.96,86671.48,0,11,3,2023,4,19,2,0.0014994378838588676,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
155.97,39876.09,0,13,143,2023,12,15,4,0.003911268349821915,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25.78,10185.96,0,8,115,2023,10,5,3,0.0025306862891382714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48.45,37924.47,0,6,37,2023,5,28,6,0.001277505591888512,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
47.26,71188.96,0,6,196,2023,9,15,4,0.0006638576563324378,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
43.77,61021.29,0,8,234,2023,6,27,1,0.0007172788828475628,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
33.01,38920.72,0,1,32,2023,3,29,2,0.0008481125705647129,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
245.32,95393.6,0,8,11,2023,7,11,1,0.002571634033792269,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
292.2,6400.97,0,12,103,2023,4,5,2,0.045642200760078536,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
25.39,83528.25,0,10,192,2023,9,20,2,0.0003039653773977379,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
80.35,71853.22,0,14,215,2023,4,8,5,0.001118236340189901,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
127.11,7206.45,0,1,216,2023,5,30,1,0.017635918389999238,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
174.27,93557.76,0,6,193,2023,1,17,1,0.0018626796678365555,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
69.19,9933.18,0,2,132,2023,8,21,0,0.006964842593953401,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
4.96,36028.54,0,7,207,2023,12,3,6,0.00013766481614808294,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
746.84,30034.84,0,11,183,2023,9,4,0,0.0248649613262023,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
47.57,6305.42,0,14,60,2023,4,24,0,0.007543106865701935,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
46.98,17020.31,1,10,123,2023,6,2,4,0.002760069583363442,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
87.37,61500.4,0,13,114,2023,12,6,2,0.0014206180672309899,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
170.31,85489.35,0,7,198,2023,1,31,1,0.0019921546700884954,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
50.36,10143.32,0,9,239,2023,8,7,0,0.004964354436768556,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
87.94,96981.14,0,3,188,2023,6,24,5,0.0009067648950621218,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
22.23,93230.42,0,13,190,2023,6,11,6,0.00023843892970846096,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
108.06,37604.86,0,5,91,2023,10,27,4,0.00287348833399901,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
13.48,95834.31,0,9,6,2023,3,31,4,0.00014065796834173127,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1.02,99290.63,0,10,168,2023,2,22,2,1.0272769215290352e-05,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
121.65,82093.38,0,12,102,2023,6,11,6,0.0014818310339879538,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
7.65,68432.76,0,4,52,2023,11,18,5,0.00011178693089492673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7.53,86865.09,0,7,37,2023,7,27,3,8.668514952152216e-05,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
73.44,23235.95,0,5,137,2023,11,17,4,0.0031604836262934676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
121.96,92510.3,0,13,236,2023,2,19,6,0.001318325437000669,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
84.9,64440.87,0,6,108,2023,8,26,5,0.001317466423615578,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
87.62,58368.56,0,11,110,2023,9,18,0,0.0015011249014040883,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8.63,16890.1,0,9,161,2023,12,28,3,0.0005109199519273465,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
271.29,61878.81,0,10,236,2023,3,23,3,0.004384144036641354,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
70.12,98875.19,0,9,131,2023,2,18,5,0.0007091697202329499,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
8.26,46345.15,1,9,216,2023,2,16,3,0.00017822408118042167,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
19.92,76501.8,0,8,33,2023,3,26,6,0.0002603826265182451,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
39.23,1543.62,0,11,43,2023,12,27,2,0.025397832476596185,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
57.17,21771.9,0,7,7,2023,9,18,0,0.0026257411736608353,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
191.0,87676.42,0,13,104,2023,12,5,1,0.002178440013403679,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
148.93,82306.85,0,3,81,2023,2,20,0,0.0018094264398839236,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
27.19,71936.53,1,4,17,2023,3,26,6,0.00037796682760723094,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
186.27,61005.88,0,1,200,2023,2,7,1,0.0030532621894448627,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
232.76,68602.65,0,4,228,2023,9,15,4,0.0033928223935606925,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
69.1,62712.98,0,8,97,2023,2,9,3,0.0011018276945586932,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
49.59,74939.13,0,10,72,2023,1,25,2,0.000661728235592866,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
87.21,21944.88,0,10,181,2023,11,26,6,0.0039738666209785155,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
160.25,1162.29,0,2,45,2023,2,15,2,0.13775584763902382,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
132.83,5959.84,0,13,70,2023,1,31,1,0.02228377208581341,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8.78,40320.65,0,11,159,2023,8,18,4,0.0002177490256475119,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
290.65,96564.8,0,13,224,2023,12,8,4,0.0030098647761422777,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
29.85,55307.35,0,1,87,2023,7,11,1,0.0005397015098081936,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
84.71,44948.12,0,4,47,2023,1,2,0,0.001884575270884057,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
215.31,68171.94,0,14,147,2023,11,27,0,0.003158291251631512,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
238.47,24425.27,0,9,207,2023,10,23,0,0.009762849587759408,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
111.24,33805.22,0,9,231,2023,2,2,3,0.0032905187270271564,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
174.35,26986.84,0,1,230,2023,1,21,5,0.00646031694274162,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
181.95,51318.49,0,3,81,2023,9,27,2,0.003545436636256518,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52.54,61755.21,0,12,57,2023,10,2,0,0.0008507646437499969,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
71.66,96707.62,0,11,85,2023,8,13,6,0.000740988755707609,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
106.66,30356.2,0,6,70,2023,2,16,3,0.003513499268707259,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55.44,70788.16,0,7,25,2023,4,9,6,0.0007831707566525721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11.6,38378.31,0,14,212,2023,2,24,4,0.00030224618420706366,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
77.48,83891.79,0,11,43,2023,1,21,5,0.0009235597004224082,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
56.19,31640.81,0,3,3,2023,6,5,0,0.0017758149739221618,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
204.26,72262.68,0,3,183,2023,4,12,2,0.002826592833356951,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
168.91,8277.24,0,3,146,2023,8,13,6,0.02040409555654342,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.6,60572.97,0,9,22,2023,5,1,0,9.244895125744606e-05,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
26.7,88410.51,0,12,22,2023,1,20,4,0.0003019968780083046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.78,50972.04,0,10,6,2023,10,6,4,0.002624524650678084,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
86.93,1563.93,0,7,118,2023,10,8,6,0.05554881048992607,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
131.32,39359.68,1,11,4,2023,9,21,3,0.003336324474069045,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
230.09,92399.69,0,9,155,2023,12,1,4,0.0024901329200030867,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
312.34,79221.04,0,3,143,2023,1,5,3,0.0039425897136705895,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
43.38,14076.56,0,7,72,2023,10,6,4,0.0030814999190200577,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6.7,75052.36,0,14,206,2023,3,2,3,8.926982083147244e-05,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
46.71,69386.34,0,7,42,2023,10,4,2,0.0006731775565975004,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
72.05,41481.56,0,9,199,2023,1,7,5,0.0017368744841205557,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
14.58,13580.58,0,12,227,2023,4,5,2,0.0010735128018978647,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4.17,66802.32,0,7,27,2023,10,2,0,6.242204728747013e-05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6.57,11823.75,1,8,55,2023,10,11,2,0.0005556142836000761,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
46.56,6347.62,0,5,234,2023,3,12,6,0.007333877283567138,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
119.03,80822.77,0,13,205,2023,3,5,6,0.0014727103177691414,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
107.15,94014.51,1,9,164,2023,6,20,1,0.0011397055656029522,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172.83,924.23,0,10,49,2023,8,11,4,0.18679679647222855,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
114.6,90076.47,0,14,89,2023,10,25,2,0.0012722382189464245,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
23.7,44219.87,0,5,202,2023,9,4,0,0.0005359460363398549,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
